Compania,Articulo,Descripcion,UdVta,ClaveAcceso,CostoEstandar
225,0760032106,GRAB.CHUPA-CHUPS 6 LATAS 150 C,PZA,8034            ,3153.6002
225,076012T,GRAB. ELECTROMAG,PZA,6012            ,3490.9553
225,076019F,GRAB.NAVIPLASTIC,PZA,6019            ,8300.9537
225,0760202107,GRAB.CIA.MANU.DE VELADORAS 036,PZA,7046            ,1657.6
225,0760251106,GRAB.CONVERTEX CAJA 148,PZA,001086          ,3474.8003
225,0760292125,GRAB.MILYON 545270 3M,PZA,330             ,1062.4
225,0760412124,GRAB.HELVEX 1-00-0078,PZA,10011           ,2064.0001
225,07606C,GRAB.CREM.AMERICANA 200133,PZA,GRAB.CREM.AMERIC,3600.06
225,0760772124,GRAB.DESC COMERCIALIZADO 930-2,PZA,297             ,2002.4001
225,0761041101,GRAB.SYMPACK AXIS,PZA,328             ,3506.4002
225,0761491128,GRAB.ABA S.A.60X40X30 D.C.,PZA,12004           ,3193.5201
225,0761501101,GRAB.SYMPACK SERRAL S-100,PZA,328             ,2950
225,0761602107,GRAB.VELAS INDUVELSA ZORRO 30,PZA,323             ,1496.0001
225,0761702124,GRAB.METALICOS STEELE ARCH.90,PZA,248             ,6580.0004
225,0761942106,GRAB.MANUF. VITROMEX 15,PZA,385             ,3376.12
225,0762501130,GRAB.BRENNTAG C.P/12 CARTUCHOS,PZA,356             ,849.6
225,0762661107,GRAB.GALLETAS DE CAL.BROLY'S,PZA,7003            ,3285.6001
225,0763882101,GRAB.PALM.CHICHARRON 100 15 K,PZA,44              ,2996.0002
225,0764192123,GRAB.BRAUN DE MEXICO 2089212,PZA,7022            ,960.8
225,0764312106,GRAB.HENKEL PUREX 8.876 6620,PZA,262             ,2766.8001
225,0764412125,GRAB.GAL.DEL CHOC.420 109 099,PZA,420             ,1428
225,0764472125,GRAB.GAL.DEL CHOC.470 240 099,PZA,420             ,1764.0001
225,07644B,GRAB. CON.PAP.AND. PAPEL CHINA,PZA,644             ,3307.1517
225,0764612107,GRAB.NAVIPLASTIC P.NORMAL No.7,PZA,6019            ,3828.0003
225,0765042107,GRAB.DIST.COM.JAFRA CUERPO MED,PZA,431             ,1960
225,0765121130,GRAB.BRENNTAG C.24 TUBOS SILIF,PZA,356             ,1023.2
225,0765152107,GRAB.PARAF.SN.FELIPE DIAMANTE,PZA,430             ,1671.12
225,0765532128,GRAB.LAMITUBO MOD.1 CLUB PRE.,PZA,207             ,6526.0009
225,0765571130,GRAB.INDELPA 621-35,PZA,432             ,3231
225,0765902106,GRAB.HENKEL BREF + ESP.6931,PZA,262             ,2775.2001
225,0765982125,GRAB.GAL.DEL CHOC.930 370 099,PZA,420             ,1107.2
225,0766352125,GRAB.GAL.DEL CHOC.930 373 099,PZA,420             ,1440
225,0766502125,GRAB.GAL.DEL CHOC.920 121 099,PZA,420             ,944
225,0766772125,GRAB.FRATO C.15 45.8X34.6X20.5,PZA,300             ,2791.3601
225,0766901130,GRAB.INDELPA 642-07,PZA,432             ,748
225,0766911130,GRAB.INDELPA 642-01,PZA,432             ,512
225,0767152111,GRAB.NUTRIGO P-28,PZA,11013           ,6644.0007
225,0767391101,GRAB.TPC(WDC)LAT.IZQ.360 VIDEO,PZA,1021            ,4977.6002
225,0767642125,GRAB.GAL.DEL CHOC.870 774 009,PZA,420             ,1457.2
225,0767702111,GRAB.NUTRIGO SERPAC 50,PZA,11013           ,2497.6001
225,0767882103,GRAB.RALOY 2 TIEMPOS YAMAHA,PZA,3020            ,1122.4
225,0768262111,GRAB.NUTRIGO TS4,PZA,11013           ,3956.0874
225,0768351130,GRAB.ACCO M-2837 CH.2 Y 4 PACK,PZA,3005            ,3121.0986
225,0768462125,GRAB.GAL.DEL.CHOC.220 311 246,PZA,420             ,1592.8005
225,0768682125,GRAB.GAL.DEL CHOC.220 370 099,PZA,420             ,1415.1778
225,0768742106,GRAB.ZETA ESP.28 PR SV 12X20 T,PZA,252             ,1254.3904
225,0769132106,GRAB.ZETA ESP.PR.P WING F 192,PZA,252             ,2978.4066
225,0769542107,GRAB.SILVIA ORTIZ G.CEI-2,PZA,389             ,537.5983
225,07696D,GRABADOS SANIVEX,PZA,696             ,8425.69
225,077022,GRABADOS BRAUN DE MEXICO,PZA,7022            ,2133.5609
225,077022T,GRABADOS BRAUN DE MEXICO,PZA,7022            ,960.9505
225,07788B,GRABADOS DESAMEX CAJ-0085,PZA,788             ,4658.64
225,078034C,GRAB.CHUPA CHUPS 20026083,PZA,8034            ,6157
225,07838,GRABADO EDIPLAST,PZA,838             ,6504.33
225,07868,GRAB.POMPOSO CAJA 1,PZA,868             ,302
225,07895A,GRAB. LIBAN COSMETICS,PZA,895             ,1049
225,07898,GRAB. VIDIMPORT  No. 1,PZA,898             ,4677.75
225,07903,GRAB.GENERAL PAINT P-206,PZA,903             ,2979.33
225,07903A,GRAB.GENERAL PAINT P-205,PZA,903             ,3339.35
225,07937A,GRAB. CERVECERIA MV,PZA,937             ,689.66
225,07946,GRAB.MANUF.LOW FAT CO305,PZA,946             ,2056
225,07C1322103,MONSANTO COMER.(2X10),PZA,3003            ,3444.5
225,07C1522311,HONGOS LEVEN (44 LEVEN),PZA,11019           ,1745.5
225,07C2282215,PRODUCTOS DE MAIZ (HARNES),PZA,15008           ,3672
225,07C2442108,CHUPA CHUPS IND.(12 X 50),PZA,115022          ,4754.1
225,07C2541101,COSTO SUAJE (1000 TARJETAS),PZA,1021            ,5967.75
225,07MP0119,KREEN 70" x 100´ x 004" ESPESO,MTS,KREEN 70" X 100´,821.2625
225,07MP0202,MYLAR .010"X53" ROLLO 50Kg AME,KGS,MYLAR .010"X53" ,102.7172
225,07MP0204,PERFIL "J" 3 MTS.DE LARGO,PZA,PERFIL "J" 3 MTS,55
225,07P3212203,GRUPO IND. TOLUCA (GRUPO 2),PZA,3011            ,1335
225,07P4092308,T-FAL DE MEXICO (89926),PZA,8023            ,780
225,07P4271110,COSTO SUAJE (1-00-0176 VAL),PZA,10011           ,240
225,07P4591212,COSTO DE SUAJE (SAM´S 5-A),PZA,13002           ,600
225,07P4771115,COSTO SUAJE (DON JULIO FIERRO),PZA,31              ,708
225,07P4841115,COSTO SUAJE  (SANTA EMILIANA),PZA,31              ,1375
225,07P5081108,COSTO SUAJE (974182),PZA,8023            ,2249
225,07P5162108,CHUPA CHUPS (6 LECHERAS MEX.),PZA,8034            ,1357
225,07P5211120,COSTO SUAJES (TTS-3),PZA,33              ,936
225,07P5221110,COSTO SUAJES (1-00-0244),PZA,10011           ,856
225,07P5312108,CHUPA CHUPS (12 BOLSAS C.P.),PZA,8034            ,698
225,07115055,SUAJE POLIURETANOS DRIVE 15019,PZA,115058          ,0
225,07P3771301,COSTO SUAJE(BEROL EAGLE 144),PZA,1021            ,830
225,24C00062307,Suaje Blanq. Mex.20 BOT 500ml,PZA,007004          ,6243.84
225,24C00072307C,Suaje BLANQUEADORA MEX.1-LTP,PZA,7004            ,720
225,24C000954G,Suaje OWENS AMERICA CVT78VF,PZA,000954          ,5422
225,24C000954L,Suaje OWENS AMERICA 11WJ,PZA,000954          ,3583
225,24C000982,SUAJE FRESH PROD NP TIERRA CAL,PZA,000982          ,5268
225,24C000991A,SUAJE SOLU.PAP Y CARTON 6 BOT.,PZA,000991          ,3960
225,24C000991F,SUAJE SOLINPACK PEPERONI REBAN,PZA,000991          ,7720
225,24C001006,SUAJE CURVO BACKALDRIN 200044,PZA,10004           ,5668
225,24C001009,SUAJE FLORECER ART. FLORECER+3,PZA,001009          ,9357
225,24C003013,SUAJE ADESI INTERIOR A-5,PZA,003013          ,8272
225,24C01442201M,Suaje PROD.ALIM.MOD. SI-C,PZA,44              ,3178.11
225,24C01442201S,Suaje Pastas SI-C,PZA,44              ,12351.23
225,24C02632207,SUAJE Reday Sim.30647,PZA,64              ,1348.85
225,24C03181101,Suaje TPC KOBLENZ 5 GAL. INF.,PZA,001021          ,4677
225,24C03191101,Suaje TPC KOBLENZ 5 GAL. SUP.,PZA,001021          ,5037
225,24C03381101,Suaje TPC WEG MEX.MX-2962-5071,PZA,1021            ,4161.73
225,24C03392215,Suaje PROD.MAIZ 031760-3 36/24,PZA,15008           ,3329.28
225,24C03632101,Suaje PROD.ALIM.MOD. SN-1,PZA,44              ,5997.7
225,24C03782201,Suaje CAMPBELL'S MEX.1 SOPAS,PZA,125             ,2706.48
225,24C04002107,Suaje NAVIPLASTIC P.NORMAL N.6,PZA,6019            ,9567.36
225,24C1021-2,SUAJE TECNOPACK UNILE 2040278,PZA,1021            ,6921
225,24C1021-6,SUAJE TECNOPACK 67246420 UNIRE,PZA,1021            ,8478
225,24C1021A-1,SUAJE TPC(UNI)SEDAL 350Y650 ml,PZA,1021            ,11003
225,24C1021A-40,SUAJE TECNOPACK 31207420,PZA,1021            ,16183
225,24C1021A-41,SUAJE TECNOPACK 67923625,PZA,1021            ,14382
225,24C1021A-43,SUAJE TECNOPACK 67967002,PZA,1021            ,13554
225,24C1021A-44,SUAJE TECNOPACK 67952282,PZA,1021            ,10462.5
225,24C1021A-45,SUAJE TECNOPACK 51000008,PZA,1021            ,15982
225,24C1021R10,SUAJE TECNOPACK 68491987-11,PZA,1021            ,9754.5
225,24C11006B,SUAJE GPO.INDUSTRIAL MORGAN,PZA,11006           ,7045
225,24C115040,Suaje IND.DOLMEN MPNEMVR005,PZA,115040          ,7113
225,24C115041,SUAJE MUNDO DULCE 60400215026,PZA,115041          ,7860
225,24C115058F,SUAJE POLIURETANOS NO. 2273,PZA,115058          ,7698
225,24C115058G,SUAJE POLIURETANOS NO. 2274,PZA,115058          ,8452
225,24C115058I,SUAJE POLIURETANOS 61101 61102,PZA,115058          ,5336
225,24C115058P,SUAJE POLIURETANOS MP-COR-0037,PZA,115058          ,7928
225,24C115058R,SUAJE POLIURETANOS MP-COR-0024,PZA,115058          ,13242
225,24C115068C,SUAJE IND.BERNAL CANTON JABON,PZA,12001           ,7450
225,24C115086,Suaje BARDAHL REPSOL 5LT,PZA,115086          ,8378
225,24C115117,Suaje FCO.J.ROMERO G. HIGOS,PZA,115117          ,7233
225,24C115126,SUAJE QUALITY HERBS CHA.BASE,PZA,115126          ,4239.8
225,24C13002A,Suaje CARR.EMPAQUES SW 24 NVO.,PZA,013002          ,6010
225,24C13002G,Suaje CARREDANA EMP. CMBC 24,PZA,013002          ,4490
225,24C198-22211,SUAJE PEPSICO 18000066,PZA,1205            ,2764.86
225,24C1982211CM,SUAJE PEPSICO 18000066 GEN-1,PZA,1205            ,2185.43
225,24C1982311,SUAJE PEPSICO 18000066GEN-1,PZA,1205            ,1274
225,24C207A,SUAJE LAMITUBO,PZA,207             ,7085.5
225,24C23A,SUAJE PROD.ROCHE INTERIOR,PZA,23              ,6603
225,24C242,SUAJE MOLDTEC DE CUERNAVACA,PZA,242             ,2993.2
225,24C244,SUAJE QST IND. DE MEXICO,PZA,244             ,3205
225,24C248,SUAJE P.M.STEELE,PZA,248             ,2875
225,24C275G,SUAJE GILLETTE,PZA,275             ,1002.5
225,24C2762101,UNIPACK,JUGOMEX(12TETRA 1 LT.),PZA,001001          ,8213
225,24C2882106,NAVIPLASTIC(P. MONARCA 6 1/2),PZA,006019          ,3375
225,24C3002,SUAJE CINASA,PZA,3002            ,4918.8
225,24C3013K,SUAJE ADESI B-GREEN 80,PZA,3013            ,6446
225,24C3013L,SUAJE ADESI TAPA B-GREEN,PZA,3013            ,4090
225,24C3052207S,Suaje ENV.VITROPAR 630T,PZA,7002            ,2144.01
225,24C333B,SUAJE TECHNICOLOR DIV.LARGO CO,PZA,333             ,5336
225,24C333E,SUAJE TECHNICOLOR DIV.LARGO CO,PZA,333             ,4257
225,24C347,SUAJE JOSE LUIS GLEZ GOMEZTAGL,PZA,347             ,1670
225,24C3472201R,Suaje FCA.GALL.MOD.686 EXHIBID,PZA,2004            ,2616.1
225,24C3572315,Suaje UNILEVER 380308 CREM.LIQ,PZA,15013           ,3003.52
225,24C3742315,Suaje UNILEVER MEX.380616,PZA,15013           ,4924.8
225,24C3921101,Suaje TECNOPACK FIVE STAR 5,PZA,1021            ,4521.05
225,24C4032303,Suaje GPO.IND.TOLUCA GRUPO 2,PZA,3011            ,1875.6
225,24C4052101,Suaje TPC CREM.AMER.12 PAQ.S,PZA,1021            ,3839.52
225,24C4302206REP,SUAJE EL ENCINAL CHAMPIÑONES E,PZA,200             ,2376.3
225,24C4302306,SUAJE CHAMP.EL ENCINAL CHA.EXP,PZA,200             ,4472.98
225,24C4382215,Suaje UNILEVER 033173-2 CAMARO,PZA,15013           ,4150.36
225,24C4582303,Suaje SENSIENT COL.SCMX-C-20KI,PZA,231             ,2736
225,24C4652203,SUAJE ESP.AMACUZAC No.2 BASE,PZA,245             ,1617.6
225,24C4652203C,SUAJE ESP.AMACUZAC No.2 BASE,PZA,245             ,1200
225,24C4662207,Suaje COM.MAPASA BCO-101,PZA,7059            ,3900.7
225,24C5032323R,SUAJE GILLETTE 5273963,PZA,275             ,1597.5
225,24C5052103,Suaje MOLD TEC CUERNAVACA #3B,PZA,242             ,858.2
225,24C5072103,SUAJE MOLD TEC CUERNAV. #8,PZA,242             ,1142.4
225,24C507G,SUAJE PROCTER &GAM.62030657-A,PZA,001039          ,3810
225,24C513,SUAJE PABILOS COM.CIRCULO CARR,PZA,513             ,8112
225,24C5182106,SUAJE GENERAL MOTORS CK11022G,PZA,SUAJE GENERAL MO,4594.2
225,24C5201101,SUAJE I.D.PACK 3600520,PZA,284             ,4462.5
225,24C5351101,SUAJE TPC DUNI SERVILL.128 P-2,PZA,1021            ,6961.5
225,24C5371101,SUAJE TPC DUNI BASE DUNI 45.0,PZA,1021            ,14015.16
225,24C540,Suaje FORTALAB 210551,PZA,540             ,10431
225,24C5432123,SUAJE GILLETE 10026276,PZA,275             ,4556.2
225,24C5472106,SUAJE GENERAL MOTORS CE12091J,PZA,1116            ,5456.5
225,24C5652106,SUAJE GENERAL MOTORS CJ20113H,PZA,1116            ,1880.64
225,24C570A,SUAJE METCO CO634W,PZA,570             ,5605
225,24C570F,SUAJE METCO CO662 SUAJE 2353,PZA,570             ,6759
225,24C574R,SUAJE COMERCIAL IMPORTADORA,PZA,574             ,2367.25
225,24C5862107,SUAJE ALCOBE CERAMICOS 3X23-D,PZA,7010            ,4450.7
225,24C5902123,SUAJE GILLETTE 5083725,PZA,275             ,491.05
225,24C5942128,SUAJE ACCO M-1803 PIZ.55X39,PZA,3005            ,1440
225,24C6019A,SUAJE NAVIPLASTIC N0099200014,PZA,6019            ,6110
225,24C6047E,SUAJE BAYER DE MEX. 84142069,PZA,6047            ,5442
225,24C6047K,SUAJE BAYER DE MEX. 59417065,PZA,6047            ,5638
225,24C6092123,SUAJE GILLETTE 10030152,PZA,275             ,5358.5
225,24C6142106,SUAJE PROD.ROCHE INT.433638 SA,PZA,23              ,5882.4
225,24C6171101,SUAJE TPC GEO B&D GEO CHICA,PZA,1021            ,5482.9
225,24C6272103,SUAJE LOCUA CG3,PZA,103010          ,2822.26
225,24C6572101,SUAJE PROD.ALIM.LA MOD.No.3 PR,PZA,44              ,3561.15
225,24C6582301,SUAJE PROD.ALIM.LA MOD. 3 1/2,PZA,44              ,2302.78
225,24C6582301N,SUAJE PALM.No.3 1/2,PZA,44              ,9913.44
225,24C6752133,SUAJE LITHOBOND OFICIO BASE,PZA,90              ,2778.56
225,24C680G,SUAJE TEQ.MIL.MILAGRO MP0105,PZA,680             ,2935
225,24C696J,SUAJE SANIVEX,PZA,696             ,5634
225,24C7062123,SUAJE GILLETTE 10033118.0.1,PZA,275             ,5307.84
225,24C708B,SUAJE LUZ ETERNA,PZA,262             ,5456
225,24C7131130,SUAJE GPO.OSMAR EASY DRY,PZA,12001           ,5695.2
225,24C7241101,SUAJE TPC(WDC)EXHIBIDOR CHICO,PZA,1021            ,11634.1
225,24C7342125,SUAJE KLINTEC KLINTEC 2,PZA,398             ,4368.48
225,24C7362101,SUAJE PALM.FARAON F-7,PZA,44              ,6122
225,24C7542123,SUAJE BRAUN DE MEXICO 2089200,PZA,7022            ,4433.08
225,24C7652101,SUAJE GALL.LA MOD.S 500 2 X 19,PZA,2004            ,4926.32
225,24C7782101,SUAJEPROD.ALIM.LA.MOD.EXH.108,PZA,44              ,11361
225,24C778B,SUAJE CHURCH & DWIGHT 70509032,PZA,778             ,6870
225,24C778I,SUAJE CHURCH & DWIGHT 70501203,PZA,778             ,5997
225,24C778L,SUAJE CHURCH & DWIGHT 70508954,PZA,778             ,3375
225,24C778O,SUAJE CHURCH & DWIGHT 70508955,PZA,778             ,10737
225,24C778X,SUAJE CHURCH & DWIGHT 70509172,PZA,778             ,12450
225,24C8102107,SUAJE PROFINA 31/11,PZA,7001            ,3289.5
225,24C8111123,SUAJE ACEGRAPAS EM 21-400 C,PZA,258             ,5234.1
225,24C812,SUAJE GARCÍA AYALA MARTIN,PZA,812             ,3298
225,24C8121101,SUAJE TPC(WDC)TRASERA 360 VID,PZA,1021            ,7767.5
225,24C8161103,SUAJE ESP.AMACUZAC CAJA 1 KILO,PZA,245             ,3701.96
225,24C824A,SUAJE LAB.NEOLPHARMA 204000600,PZA,824             ,4328
225,24C826D,SUAJE INVERNADEROS EL SUREÑO,PZA,826             ,5454
225,24C8302111,Suaje GPO.IND.MORGAN FOLD MOD,PZA,11006           ,8115.28
225,24C830C,SUAJE BACKER ALPE GENERAL ELEC,PZA,830             ,2953
225,24C834E,Suaje IND. DE HERRAMIENTAS,PZA,834             ,0
225,24C836A,SUAJE PROCESOS ALTA TEC 111512,PZA,836             ,6324
225,24C864D,Suaje DART 61200008001,PZA,864             ,3296
225,24C871A-5,Suaje VITRO CHSL0023,PZA,871             ,5104
225,24C871A-7,Suaje VITRO K58T SUAJE 2185,PZA,871             ,5319.8
225,24C871A-9,Suaje VITRO 7J3L SUAJE No 2557,PZA,871             ,6412
225,24C871H,Suaje VITRO TSL0003 Suaje 2492,PZA,871             ,8470
225,24C871K,Suaje VITRO FHSC001 SUAJE 2260,PZA,871             ,6725
225,24C871W,Suaje VITRO,PZA,871             ,3990
225,24C873A,SUAJE KPA EMPAQUES,PZA,873             ,3703
225,24C873B,SUAJE KPA EMPAQUES,PZA,873             ,4699
225,24C873M,SUAJE KPA EMPAQUES,PZA,873             ,9971.5
225,24C873P,SUAJE KPA EMPAQUES,PZA,873             ,5890
225,24C873T,SUAJE KPA EMPAQUES,PZA,873             ,4278
225,24CMODESCA202,SUAJE NAV.ESC.CARR.20X20,PZA,6019            ,456.3
225,24P000956,SUAJE EM.BAZTAN N.2 SUAJE 1425,PZA,000956          ,1872.8
225,24P001051,SUAJE PLANO POWER GLOBAL 3062,PZA,001051          ,1876
225,24P001051H,SUAJE PLANO POWER GLOBAL 5068,PZA,001051          ,3220
225,24P001077,SUAJE TIENDAS GARCES,PZA,001077          ,622.8
225,24P02342303,SUAJE WARNER JENKINSON 3-JEN,PZA,3006            ,900
225,24P02542301,SUAJE FRANCISCO MUÑIZ BOOTS,PZA,1053            ,1396
225,24P05791101,Suaje TPC Fom.Cul.Banamex Mini,PZA,001021          ,1691
225,24P05831103,SUAJE ENDOR BOTONERA SENCILLA,PZA,10              ,837
225,24P05842108,SUAJE CHUPACHUPS 6EST.SURPRISE,PZA,8034            ,300
225,24P05891103,SUAJE MUÑOZ TAFOYA M.MINI IND.,PZA,103001          ,1732
225,24P05901112,SUAJE JVC PLASTICOS ROLL-ON 24,PZA,112002          ,1185
225,24P05962207,SUAJE COM.MAPASA BCO 273,PZA,7059            ,1625
225,24P06012106,SUAJE T.LIN.CART.X50227A/F8T5,PZA,6001            ,3214
225,24P06132220,SUAJE IND.FRIGORIFICA FRIGO 1,PZA,76              ,275
225,24P0992303,Suaje Muñoz T.Magdal.PizzaMed,PZA,103001          ,560
225,24P115061,SUAJE PLANO LONCHERA 2 BOTELLA,PZA,115061          ,2928
225,24P12001A,SUAJE GRUPO OSMAR,PZA,12001           ,5245.5
225,24P252,SUAJE ZETA ESPACIAL,PZA,252             ,650.4
225,24P3005F,SUAJE ACCO MEXICANA,PZA,3005            ,2015
225,24P3005H,SUAJE ACCO MEXICANA,PZA,3005            ,1938
225,24P3005J,SUAJE ACCO MEXICANA,PZA,3005            ,2860
225,24P3005L,SUAJE ACCO MEXICANA,PZA,3005            ,2670
225,24P3013,SUAJE ADESI,PZA,3013            ,0
225,24P424E,SUAJE DIXON COMERCIALIZADORA,PZA,424             ,1076.2
225,24P424R,SUAJE DIXON COMERCIALIZADORA,PZA,424             ,1095
225,24P436,SUAJE VELAS LUX,PZA,436             ,3933
225,24P470,SUAJE GPO.IND. DE PANIFICACIÓN,PZA,470             ,810
225,24P5361120,COSTO SUAJE MANUFAC.OEMC-15,PZA,005002          ,840
225,24P5381101,COSTO SUAJE TECNOPACK 17-TC,PZA,001021          ,677
225,24P5451101,COSTO SUAJE (14-N),PZA,001021          ,1139
225,24P551,SUAJE QUALAMEX,PZA,551             ,2148.8
225,24P5671101,COSTO SUAJE p/1 pza 12-L Tecno,PZA,001021          ,557
225,24P6132320,SUAJE IND.FRIGORIFICA FRIGO 1,PZA,76              ,900
225,24P614,SUAJE IDEAS APLICADAS INT.,PZA,614             ,1723
225,24P6442301,SUAJE H.AYUN.METEPEC BASE R,PZA,121             ,2676
225,24P6521120,SUAJE MAQ. LIMPIEZA OEMTTSP,PZA,136             ,1430
225,24P6531120,SUAJE MAQ. LIMPIEZA OEMTTBCH,PZA,136             ,1430
225,24P6571103,SUAJE SILVERIO ARIZ.PIÑATA 2-3,PZA,144             ,1887
225,24P665,SUAJE MARTIN CUBERO (FAMAOL),PZA,262             ,2212.1
225,24P673,SUAJE PROD.ALIM.DEL TAMARINDO,PZA,673             ,1594.4
225,24P6922103,SUAJE CARREDANA EMP.CADEFIL,PZA,013002          ,1780
225,24P696,SUAJE SANIVEX,PZA,696             ,2669.3
225,24P7032128,SUAJE ACCO MEX.ENGRAPADORA GRI,PZA,3005            ,200
225,24P7132106,SUAJE GENERAL MOTORS CB19011G,PZA,1116            ,1270
225,24P7262123,SUAJE ELECTROMAG S07-121-0 INT,PZA,6012            ,851.3
225,24P7322123,SUAJE ELECTROMAG S07-131-0 INT,PZA,6012            ,2100
225,24P7362123,SUAJE ELECTROMAG S07-141-0 INT,PZA,6012            ,2126
225,24P7631101,SUAJE TPC FASKE F 300 2/23,PZA,1021            ,2164
225,24P7751107,SUAJE MARIELA DE LOS A.ANTIPOL,PZA,311             ,2426.4
225,24P7892106,SUAJE GENERAL MOTORS IF-27027G,PZA,1116            ,1856
225,24P7901103,SUAJE JAIKARTA SEP. INT.,PZA,264             ,1364
225,24P8092123,SUAJE GILLETTE 10025690,PZA,275             ,994
225,24P8271201,SUAJE TPC WDC DISNEY DIV.GRAND,PZA,1021            ,588.6
225,24P8431124,SUAJE USA VIDEO EXHIBIDOR DVD,PZA,406             ,1209.6
225,24P8502123,SUAJE GILLETTE 7000508,PZA,275             ,681.3
225,24P852311,SUAJE PLASTIESTERIL LIDOCAINA,PZA,1088            ,920
225,24P8771111,SUAJE PARKER HANN.019005551,PZA,11003           ,479.7
225,24P8811128,SUAJE ACCO MEXICANA M-2600,PZA,3005            ,1604.6
225,24P8821103,SUAJE TOTAL SYSTEM CAJA POSTAL,PZA,394             ,291.6
225,24P9171101,SUAJE TPC(WDC)DIV.CASCADA 360V,PZA,1021            ,687
225,24P9282106,SUAJE Z.ESPACIAL TWISTER STB,PZA,252             ,728.8
225,24P9342111,SUAJE PARKER BCA.PARKER,PZA,11003           ,715.4
225,24PMUESTRAS,SUAJE CERAMICA STA.JULIA L.CAF,PZA,7059            ,1600
225,010015633,E-07022 LAMINA,MIL,810             ,9.4536
225,010018484,CAJA 24/20OZ,MIL,138             ,5.85689999999999
225,010018559,CAJA 12/23 oz,MIL,138             ,3.7427
225,010018703,24/6 NI,MIL,138             ,3.1948
225,010018761,CLAMSHELL 18 OZ.,MIL,906             ,14.7058
225,010018948,210519 18320111M07,MIL,540             ,1.5012
225,010019140,MPNEMCL0087 CLAM 1 LB V2,MIL,906             ,17.2316999999999
225,010021098,ARCA TIERRA I,MIL,115151          ,11.0865
225,010118257,Z-3001115 DIV. CORTA,MIL,011006          ,0.7599
225,010118258,Z-3001116 DIV. CORTA,MIL,011006          ,0.7599
225,010118817,DIV. CORTA 2330469,MIL,262             ,0.5454
225,010120413,DIVISION,MIL,115087          ,0.648
225,010221100,ARCA TIERRA III DIV. LARGA,MIL,115151          ,0.4911
225,020010575,62051200,MIL,001039          ,2.8242
225,020013371,CAJA CARTON 5 1/2 LM 220g,MIL,44              ,4.4528
225,020013420,CAJA CARTON No.3 1/2 LA PERLA,MIL,44              ,3.53629999999999
225,020014923,C-C013 CS MOUSSE 1,MIL,138             ,2.443
225,020017166,3128,MIL,871             ,6.0313
225,020017695,62724537,MIL,001039          ,5.1853
225,020018051,C-C320 BRUT ECO1,MIL,138             ,1.7143
225,02005346,CRETSA 3,MIL,011030          ,2.579
225,02007822,CAJA CARTON C-4-N,MIL,44              ,3.4955
225,02008815,CRETSA 10 KG.,MIL,11030           ,4.4548
225,02009750,KAK 1,MIL,340             ,4.4376
225,030011423,No.120,MIL,207             ,13.9000999999999
225,030015947,PD1603 CUADRO,MIL,871             ,0.827
225,030015980,TAPA C-230 SW,MIL,011006          ,11.1315999999999
225,030016040,PD1222 CUADRO,MIL,871             ,0.9488
225,030016059,PD1046 CUADRO,MIL,871             ,0.7908
225,030016180,PD1164 CUADRO,MIL,871             ,0.7374
225,030016199,PD1625 CUADRO,MIL,871             ,1.0572
225,030016290,SL20,MIL,871             ,1.60469999999999
225,030016293,PD1397 CUADRO,MIL,871             ,0.736
225,030016359,PD1304 CUADRO,MIL,871             ,1.1719
225,030016368,PD1497 CUADRO,MIL,871             ,0.7379
225,030016399,EMEE-00181 LAMINA PALET,MIL,778             ,9.2599
225,030016861,PD1623 CUADRO,MIL,871             ,0.5085
225,030016891,PD1226 CUADRO,MIL,871             ,1.0652
225,030017216,SLSTD002,MIL,871             ,1.6043
225,030017269,PD1324 CUADRO,MIL,871             ,0.8347
225,030017663,98546371,MIL,001039          ,1.849
225,030017692,PD1755 CUADRO,MIL,871             ,0.859399999999999
225,030017791,SLSTD005,MIL,871             ,1.0166
225,030018520,PD2039 CUADRO,MIL,000954          ,0.3263
225,030018812,PD1597 CUADRO,MIL,000954          ,0.8976
225,03004412,CAJA CARTON 8 OPC. 3,MIL,44              ,4.4942
225,03008601,537 KRAFT,MIL,207             ,34.5621
225,03008665,LARG. 30-ZU,MIL,207             ,3.249
225,03012527,CHAROLA CARTÓN S/N TAPA,MIL,002005          ,5.6456
225,030210551,SEP.CARTON LARGO CH-1,MIL,44              ,0.3084
225,040014702,CAJA CARTON SOPA EN SOBRE,MIL,44              ,2.4624
225,04009114,CAJA CARTON VIT-1,MIL,002012          ,4.1925
225,050016273,118644,MIL,740             ,1.0969
225,050019805,11WJ CHAROLA PEG LATERAL,MIL,000954          ,1.3636
225,050019906,7IO5 CHAROLA DOBLE PARED,MIL,871             ,2.99439999999999
225,05008607,1B,MIL,524             ,9.8159
225,060019440,12ZB CAJA MED. REG. CORRUGADO,MIL,000954          ,3.4686
225,060019448,STE715 VITRO CHAROLA,MIL,871             ,13.379
225,060019771,STE597 CHAROLA CON CANDADO,MIL,000954          ,19.0037
225,060019793,7IM5-1 CHAROLA SELLADO LAT,MIL,871             ,2.3738
225,060019921,7IP2 CHAROLA DOBLE PARED,MIL,871             ,4.3261
225,080017267,7FD6,MIL,871             ,5.1947
225,110114964,300135221 LAM,MIL,115020          ,0.5836
225,120013044,CO 201 CORRUGADO MS 1.4 kg,MIL,570             ,10.8781
225,120013175,1F-N,MIL,920             ,6.2515
